year,month,basin,BAY_SEG,segment,source,majbasin,h2oload,BAS_AREA,tnload,tpload,BODLOAD,tssload
2022,1,207-5,5,5,NPS,Boca Ciega Bay,774095.04478,17116.802469,1331.2146924,223.68734957,7914.1847208,43964.621029
2022,2,207-5,5,5,NPS,Boca Ciega Bay,607816.97374,17116.802469,1046.8997078,175.63859735,6214.192739,34520.880976
2022,3,207-5,5,5,NPS,Boca Ciega Bay,712266.31688,17116.802469,1225.7608928,205.82093334,7282.0608273,40453.066977
2022,4,207-5,5,5,NPS,Boca Ciega Bay,1248916.4484,17116.802469,2163.6735496,360.89471449,12768.658758,70932.036989
2022,5,207-5,5,5,NPS,Boca Ciega Bay,1747028.3732,17116.802469,3008.7431751,504.8322542,17861.25018,99222.234881
2022,6,207-5,5,5,NPS,Boca Ciega Bay,2754406.4849,17116.802469,4762.1121107,795.93053902,28160.47185,156436.13544
2022,7,207-5,5,5,NPS,Boca Ciega Bay,8505299.7398,17116.802469,14945.346406,2512.2954061,87057.581453,484754.20055
2022,8,207-5,5,5,NPS,Boca Ciega Bay,7403494.2578,17116.802469,12996.8447,2186.8441069,75779.84599,421957.49122
2022,9,207-5,5,5,NPS,Boca Ciega Bay,31671259.195,17116.802469,55442.622463,9355.0564255,324177.07917,1805083.4658
2022,10,207-5,5,5,NPS,Boca Ciega Bay,3472644.3697,17116.802469,6089.5650203,1025.7496812,35544.898982,197921.17817
2022,11,207-5,5,5,NPS,Boca Ciega Bay,2476489.1234,17116.802469,4257.2400012,715.62179861,25319.103272,140651.85732
2022,12,207-5,5,5,NPS,Boca Ciega Bay,1086353.9097,17116.802469,1868.2407753,313.91962576,11106.653597,61699.320086
2023,1,207-5,5,5,NPS,Boca Ciega Bay,1039987.651,17116.802469,1790.8753795,300.5213414,10632.614732,59065.954831
2023,2,207-5,5,5,NPS,Boca Ciega Bay,698320.44119,17116.802469,1203.8074295,201.79104581,7139.4811311,39661.012896
2023,3,207-5,5,5,NPS,Boca Ciega Bay,528972.63414,17116.802469,911.88953487,152.85524345,5408.1048148,30042.927611
2023,4,207-5,5,5,NPS,Boca Ciega Bay,528058.95474,17116.802469,911.79357693,152.59122093,5398.763549,29991.035316
2023,5,207-5,5,5,NPS,Boca Ciega Bay,1011108.548,17116.802469,1753.8303698,292.17625504,10337.360865,57425.77017
2023,6,207-5,5,5,NPS,Boca Ciega Bay,2360198.9736,17116.802469,4065.5203089,682.01786902,24130.177271,134047.17434
2023,7,207-5,5,5,NPS,Boca Ciega Bay,5265951.3227,17116.802469,9250.2879263,1555.4566825,53900.626695,300129.57822
2023,8,207-5,5,5,NPS,Boca Ciega Bay,8494005.1772,17116.802469,14962.073396,2508.9592182,86941.973851,484110.47407
2023,9,207-5,5,5,NPS,Boca Ciega Bay,5011146.2992,17116.802469,8789.6992852,1480.1923756,51292.522363,285607.12643
2023,10,207-5,5,5,NPS,Boca Ciega Bay,2668110.0645,17116.802469,4673.9700443,788.1063411,27309.938082,152067.25228
2023,11,207-5,5,5,NPS,Boca Ciega Bay,874655.53584,17116.802469,1502.3745146,252.74593852,8942.2940042,49675.940213
2023,12,207-5,5,5,NPS,Boca Ciega Bay,1037220.1088,17116.802469,1779.6227942,299.7216151,10604.319964,58908.772657
2024,1,207-5,5,5,NPS,Boca Ciega Bay,1522525.4122,17116.802469,2619.6116822,439.95847331,15565.979185,86471.620254
2024,2,207-5,5,5,NPS,Boca Ciega Bay,1812092.2745,17116.802469,3115.3257536,523.63352638,18526.449805,102917.53016
2024,3,207-5,5,5,NPS,Boca Ciega Bay,1495780.1047,17116.802469,2578.557256,432.22998186,15292.540794,84952.624216
2024,4,207-5,5,5,NPS,Boca Ciega Bay,1068751.3231,17116.802469,1845.4011299,308.83307214,10926.688458,60699.58361
2024,5,207-5,5,5,NPS,Boca Ciega Bay,708922.46607,17116.802469,1226.4223438,204.85467328,7247.8740008,40263.153433
2024,6,207-5,5,5,NPS,Boca Ciega Bay,1993259.0138,17116.802469,3424.7308557,575.98460139,20378.660396,113206.87007
2024,7,207-5,5,5,NPS,Boca Ciega Bay,7241060.616,17116.802469,12718.781431,2138.8644583,74117.226161,412699.68813
2024,8,207-5,5,5,NPS,Boca Ciega Bay,63584190.781,17116.802469,111404.18284,18781.498041,650827.84115,3623940.8972
2024,9,207-5,5,5,NPS,Boca Ciega Bay,20893588.275,17116.802469,36640.796727,6171.5480283,213860.21877,1190816.9013
2024,10,207-5,5,5,NPS,Boca Ciega Bay,56788749.419,17116.802469,99578.04657,16774.260596,581271.83396,3236638.9977
2024,11,207-5,5,5,NPS,Boca Ciega Bay,6664087.4484,17116.802469,11454.165642,1925.6964228,68132.226679,378485.92514
2024,12,207-5,5,5,NPS,Boca Ciega Bay,1642171.2244,17116.802469,2822.4157948,474.53207613,16789.212772,93266.887614
2022,1,206-6,6,6,NPS,Terra Ceia Bay,170632.59865,2792.5612765,203.21011966,40.193394874,1030.4663299,5133.8337886
2022,2,206-6,6,6,NPS,Terra Ceia Bay,137575.27588,2792.5612765,165.61806662,32.406570797,830.83004506,4139.2360275
2022,3,206-6,6,6,NPS,Terra Ceia Bay,165884.97841,2792.5612765,198.53305603,39.075068269,1001.7950043,4990.9918384
2022,4,206-6,6,6,NPS,Terra Ceia Bay,238872.62863,2792.5612765,299.09180771,56.267688374,1442.5742964,7186.9758872
2022,5,206-6,6,6,NPS,Terra Ceia Bay,407034.70295,2792.5612765,489.63787161,95.879138409,2458.1208973,12246.478854
2022,6,206-6,6,6,NPS,Terra Ceia Bay,998344.40591,2792.5612765,1233.078764,235.16521019,6029.0958709,30037.251289
2022,7,206-6,6,6,NPS,Terra Ceia Bay,1608523.332,2792.5612765,2107.5427954,410.19555917,10130.019696,50397.415876
2022,8,206-6,6,6,NPS,Terra Ceia Bay,1645961.0886,2792.5612765,2142.9263138,419.74270169,10365.791975,51570.39618
2022,9,206-6,6,6,NPS,Terra Ceia Bay,10367251.888,2792.5612765,13244.356976,2643.7917317,65289.985998,324821.34049
2022,10,206-6,6,6,NPS,Terra Ceia Bay,579403.16998,2792.5612765,748.84058077,147.75577237,3648.9153792,18153.558569
2022,11,206-6,6,6,NPS,Terra Ceia Bay,829538.39022,2792.5612765,985.35835453,195.40207642,5009.6604474,24958.374018
2022,12,206-6,6,6,NPS,Terra Ceia Bay,235521.70945,2792.5612765,280.52248425,55.478361956,1422.33778,7086.1565698
2023,1,206-6,6,6,NPS,Terra Ceia Bay,239507.6243,2792.5612765,287.89417667,56.417264902,1446.4090951,7206.0810421
2023,2,206-6,6,6,NPS,Terra Ceia Bay,159134.90371,2792.5612765,192.69447172,37.485053113,961.03066757,4787.9019138
2023,3,206-6,6,6,NPS,Terra Ceia Bay,121619.89862,2792.5612765,147.28370014,28.648198811,734.47401943,3659.1855827
2023,4,206-6,6,6,NPS,Terra Ceia Bay,162775.2174,2792.5612765,199.31349471,38.34254791,983.01486471,4897.4282621
2023,5,206-6,6,6,NPS,Terra Ceia Bay,447741.9294,2792.5612765,565.17870075,105.46793703,2703.9556708,13471.239751
2023,6,206-6,6,6,NPS,Terra Ceia Bay,979783.50008,2792.5612765,1180.1568218,230.79309242,5917.0048129,29478.808142
2023,7,206-6,6,6,NPS,Terra Ceia Bay,746459.9857,2792.5612765,975.97726023,190.35755661,4700.9914044,23387.695774
2023,8,206-6,6,6,NPS,Terra Ceia Bay,1462087.2893,2792.5612765,1946.8144174,372.8523555,9207.8073994,45809.358
2023,9,206-6,6,6,NPS,Terra Ceia Bay,765942.14261,2792.5612765,991.62766669,195.32577441,4823.6844542,23998.100575
2023,10,206-6,6,6,NPS,Terra Ceia Bay,390835.25745,2792.5612765,501.66689635,99.668362767,2461.3686212,12245.446875
2023,11,206-6,6,6,NPS,Terra Ceia Bay,208922.92421,2792.5612765,246.77497378,49.21287994,1261.7052114,6285.877236
2023,12,206-6,6,6,NPS,Terra Ceia Bay,218352.44505,2792.5612765,255.90579814,51.43405255,1318.6509756,6569.5838259
2024,1,206-6,6,6,NPS,Terra Ceia Bay,437084.44613,2792.5612765,522.35085407,102.95751149,2639.5941258,13150.587378
2024,2,206-6,6,6,NPS,Terra Ceia Bay,568693.48469,2792.5612765,675.85654215,133.9587041,3434.3935019,17110.316846
2024,3,206-6,6,6,NPS,Terra Ceia Bay,342949.96509,2792.5612765,415.31805564,80.783645552,2071.1071312,10318.357293
2024,4,206-6,6,6,NPS,Terra Ceia Bay,191104.44554,2792.5612765,234.00180632,45.01564474,1154.0977409,5749.771541
2024,5,206-6,6,6,NPS,Terra Ceia Bay,132186.60269,2792.5612765,163.94878952,31.137240838,798.28734025,3977.1066763
2024,6,206-6,6,6,NPS,Terra Ceia Bay,581257.27634,2792.5612765,687.91019227,136.91817048,3510.2674227,17488.32444
2024,7,206-6,6,6,NPS,Terra Ceia Bay,1022512.5568,2792.5612765,1336.1911566,260.75475666,6439.4915103,32036.83126
2024,8,206-6,6,6,NPS,Terra Ceia Bay,29866743.93,2792.5612765,38378.057758,7616.4302272,188092.20746,935769.27654
2024,9,206-6,6,6,NPS,Terra Ceia Bay,4100536.4265,2792.5612765,5301.7964656,1045.6931516,25824.005123,128475.87317
2024,10,206-6,6,6,NPS,Terra Ceia Bay,4459555.4147,2792.5612765,5761.4861993,1137.2479283,28085.003984,139724.46926
2024,11,206-6,6,6,NPS,Terra Ceia Bay,768312.45583,2792.5612765,911.62483772,180.97998957,4639.9112646,23116.265457
2024,12,206-6,6,6,NPS,Terra Ceia Bay,215085.9968,2792.5612765,255.12306927,50.664623699,1298.9245871,6471.3059907
2022,1,202-7,7,7,NPS,Manatee R.,2058252.0325,36506.74694,2777.8134053,668.22469595,13158.180436,61811.188067
2022,2,202-7,7,7,NPS,Manatee R.,1666891.4198,36506.74694,2309.6404267,541.1669682,10656.254785,50058.271491
2022,3,202-7,7,7,NPS,Manatee R.,2047468.9742,36506.74694,2796.8753283,664.72390708,13089.245522,61487.362982
2022,4,202-7,7,7,NPS,Manatee R.,2762650.7566,36506.74694,4199.5931971,896.91225016,17661.324543,82964.924988
2022,5,202-7,7,7,NPS,Manatee R.,4994624.2916,36506.74694,6908.0481688,1621.5367438,31930.087569,149993.12841
2022,6,202-7,7,7,NPS,Manatee R.,13444478.261,36506.74694,19801.233504,4364.8359172,85949.081078,403749.95926
2022,7,202-7,7,7,NPS,Manatee R.,20234306.869,36506.74694,29572.502449,6736.5719814,130715.15583,613628.52176
2022,8,202-7,7,7,NPS,Manatee R.,22271070.407,36506.74694,32049.785689,7414.6680619,143872.80264,675395.70789
2022,9,202-7,7,7,NPS,Manatee R.,144490014.76,36506.74694,198406.974,48104.804941,933416.44555,4381825.1222
2022,10,202-7,7,7,NPS,Manatee R.,7012208.1,36506.74694,9911.2915409,2334.5620347,45299.395746,212653.2388
2022,11,202-7,7,7,NPS,Manatee R.,10557613.593,36506.74694,14157.812794,3427.5968258,67493.670568,317054.77708
2022,12,202-7,7,7,NPS,Manatee R.,2758639.8859,36506.74694,3724.1818949,895.61009533,17635.683484,82844.474879
2023,1,202-7,7,7,NPS,Manatee R.,2929409.7154,36506.74694,4044.1947845,951.05161346,18727.396352,87972.8488
2023,2,202-7,7,7,NPS,Manatee R.,1984471.9609,36506.74694,2788.6880332,644.27152349,12686.512497,59595.505145
2023,3,202-7,7,7,NPS,Manatee R.,1474454.7023,36506.74694,2072.5139496,478.69115618,9426.0278677,44279.221136
2023,4,202-7,7,7,NPS,Manatee R.,2217951.6593,36506.74694,3200.7687072,720.07220193,14179.122707,66607.113693
2023,5,202-7,7,7,NPS,Manatee R.,7070997.7962,36506.74694,10949.691865,2295.6446916,45204.116597,212348.52084
2023,6,202-7,7,7,NPS,Manatee R.,15021943.446,36506.74694,20842.496743,4876.9700859,96033.64371,451122.67925
2023,7,202-7,7,7,NPS,Manatee R.,8293078.7121,36506.74694,12058.544201,2761.0000211,53573.916971,251497.10657
2023,8,202-7,7,7,NPS,Manatee R.,15679486.985,36506.74694,23817.36247,5220.1438572,101290.67419,475498.39403
2023,9,202-7,7,7,NPS,Manatee R.,8371529.7917,36506.74694,11882.711695,2787.1186002,54080.71689,253876.22537
2023,10,202-7,7,7,NPS,Manatee R.,4286787.2464,36506.74694,5956.5448124,1427.1924925,27692.970486,130001.73112
2023,11,202-7,7,7,NPS,Manatee R.,2509940.344,36506.74694,3319.2284176,814.86819726,16045.774476,75375.800529
2023,12,202-7,7,7,NPS,Manatee R.,2559069.0525,36506.74694,3318.6244398,830.81814692,16359.848944,76851.180509
2024,1,202-7,7,7,NPS,Manatee R.,5153280.5667,36506.74694,7014.5885761,1673.045519,32944.359807,154757.72123
2024,2,202-7,7,7,NPS,Manatee R.,6810838.0286,36506.74694,9144.720113,2211.182158,43540.943618,204535.68545
2024,3,202-7,7,7,NPS,Manatee R.,4144790.2421,36506.74694,5825.9745664,1345.6326803,26497.191312,124471.83586
2024,4,202-7,7,7,NPS,Manatee R.,2309630.9133,36506.74694,3333.0728024,749.83645853,14765.218164,69360.32541
2024,5,202-7,7,7,NPS,Manatee R.,1573675.7415,36506.74694,2340.3666586,510.9039016,10060.337134,47258.919548
2024,6,202-7,7,7,NPS,Manatee R.,6915702.9801,36506.74694,9190.0782424,2245.2272356,44211.333799,207684.8757
2024,7,202-7,7,7,NPS,Manatee R.,10953065.066,36506.74694,15905.532351,3646.5845711,70757.630406,332164.23813
2024,8,202-7,7,7,NPS,Manatee R.,346568004.54,36506.74694,482870.80995,115382.2725,2238855.574,10510071.518
2024,9,202-7,7,7,NPS,Manatee R.,46252464.38,36506.74694,65439.43696,15398.751123,298794.42514,1402658.9361
2024,10,202-7,7,7,NPS,Manatee R.,50317818.127,36506.74694,71053.972098,16752.222152,325056.91844,1525945.4428
2024,11,202-7,7,7,NPS,Manatee R.,9370422.2641,36506.74694,12531.549208,3042.1675623,59904.086071,281402.33737
2024,12,202-7,7,7,NPS,Manatee R.,2560589.4139,36506.74694,3421.6653179,831.31174197,16369.568448,76896.838349
2022,1,EVERSRES,7,7,NPS,Manatee R.,4126.4686452,15150.085821,4.4082699212,1.0621628555,21.709344054,95.539223261
2022,2,EVERSRES,7,7,NPS,Manatee R.,277409.052,15150.085821,306.34055826,71.40575057,1459.4485192,6422.7909219
2022,3,EVERSRES,7,7,NPS,Manatee R.,597786.15832,15150.085821,648.42436445,153.87158064,3144.9518942,13840.411779
2022,4,EVERSRES,7,7,NPS,Manatee R.,66712.0428,15150.085821,82.645024803,17.171838676,350.97193611,1544.5692914
2022,5,EVERSRES,7,7,NPS,Manatee R.,405905.36632,15150.085821,447.22288089,104.48100786,2135.4673957,9397.8378974
2022,6,EVERSRES,7,7,NPS,Manatee R.,4921717.524,15150.085821,5864.2934795,1266.8618106,25893.146963,113951.44609
2022,7,EVERSRES,7,7,NPS,Manatee R.,40739281.432,15150.085821,47736.856827,10645.83297,218338.9211,972629.6894
2022,8,EVERSRES,7,7,NPS,Manatee R.,13430455.885,15150.085821,15431.13635,3509.5952858,71979.454342,320645.32502
2022,9,EVERSRES,7,7,NPS,Manatee R.,52111996.956,15150.085821,56382.397209,13617.707427,279290.08052,1244147.5066
2022,10,EVERSRES,7,7,NPS,Manatee R.,12517858.555,15150.085821,14056.258118,3271.1188472,67088.461927,298857.52645
2022,11,EVERSRES,7,7,NPS,Manatee R.,2968202.484,15150.085821,3145.3967607,764.02238747,15615.707882,68722.140937
2022,12,EVERSRES,7,7,NPS,Manatee R.,4734307.073,15150.085821,5059.5512529,1218.6219143,24907.18092,109612.37303
2023,1,EVERSRES,7,7,NPS,Manatee R.,3125080.2658,15150.085821,3435.2245397,804.40310208,16441.041608,72354.297802
2023,2,EVERSRES,7,7,NPS,Manatee R.,447004.68557,15150.085821,502.41081036,115.0600705,2351.6908396,10349.401419
2023,3,EVERSRES,7,7,NPS,Manatee R.,0,15150.085821,0,0,0,0
2023,4,EVERSRES,7,7,NPS,Manatee R.,0,15150.085821,0,0,0,0
2023,5,EVERSRES,7,7,NPS,Manatee R.,1778220.0929,15150.085821,2253.4267541,457.71808633,9355.2126819,41170.739698
2023,6,EVERSRES,7,7,NPS,Manatee R.,5276573.0352,15150.085821,5836.7582793,1358.2024642,27760.041163,122167.33789
2023,7,EVERSRES,7,7,NPS,Manatee R.,5550244.2743,15150.085821,6461.5220595,1450.3685732,29746.09036,132509.26808
2023,8,EVERSRES,7,7,NPS,Manatee R.,14550133.7,15150.085821,17900.038197,3802.1852034,77980.278055,347377.06518
2023,9,EVERSRES,7,7,NPS,Manatee R.,22557148.92,15150.085821,25466.604519,5894.5477493,120893.23584,538540.494
2023,10,EVERSRES,7,7,NPS,Manatee R.,5897155.5337,15150.085821,6478.4828344,1541.0220947,31605.333513,140791.59851
2023,11,EVERSRES,7,7,NPS,Manatee R.,0,15150.085821,0,0,0,0
2023,12,EVERSRES,7,7,NPS,Manatee R.,4012702.8643,15150.085821,4074.898927,1032.8792726,21110.822487,92905.229094
2024,1,EVERSRES,7,7,NPS,Manatee R.,12921604.723,15150.085821,13953.812613,3326.0518254,67980.538997,299171.07935
2024,2,EVERSRES,7,7,NPS,Manatee R.,14526468.459,15150.085821,15417.875805,3739.1475729,76423.724204,336328.13737
2024,3,EVERSRES,7,7,NPS,Manatee R.,6052545.8675,15150.085821,6804.9329323,1557.939719,31842.432826,140133.26664
2024,4,EVERSRES,7,7,NPS,Manatee R.,1016.4228,15150.085821,1.1808965085,0.2616296491,5.3473985064,23.533014102
2024,5,EVERSRES,7,7,NPS,Manatee R.,0,15150.085821,0,0,0,0
2024,6,EVERSRES,7,7,NPS,Manatee R.,8298472.392,15150.085821,8693.173551,2136.0465546,43658.248196,192132.71074
2024,7,EVERSRES,7,7,NPS,Manatee R.,31157237.381,15150.085821,36212.805823,8141.8899228,166984.72223,743863.24576
2024,8,EVERSRES,7,7,NPS,Manatee R.,62724722.516,15150.085821,69149.047631,16390.984217,336168.13451,1497520.9487
2024,9,EVERSRES,7,7,NPS,Manatee R.,20770723.872,15150.085821,23352.882774,5427.7259988,111319.03365,495890.5017
2024,10,EVERSRES,7,7,NPS,Manatee R.,24893641.835,15150.085821,27919.31788,6505.1111278,133415.48278,594323.07774
2024,11,EVERSRES,7,7,NPS,Manatee R.,1889282.0772,15150.085821,1995.16486,486.30570556,9939.5095798,43742.133456
2024,12,EVERSRES,7,7,NPS,Manatee R.,1199.5548387,15150.085821,1.2654975199,0.3087682719,6.3108558297,27.773030018
2022,1,LMANATEE,7,7,NPS,Manatee R.,76297.588026,,68.515234047,23.881145052,4057.1240331,12065.16158
2022,2,LMANATEE,7,7,NPS,Manatee R.,98294.107886,,81.190933114,30.372879337,4303.7901937,12792.463532
2022,3,LMANATEE,7,7,NPS,Manatee R.,88253.597729,,75.633333254,25.417036146,4578.3474908,13614.412736
2022,4,LMANATEE,7,7,NPS,Manatee R.,87895.87776,,51.155400856,26.28086745,2984.6241527,8864.3200685
2022,5,LMANATEE,7,7,NPS,Manatee R.,82803.770013,,63.5104916,20.866550043,2320.9054887,496.82262008
2022,6,LMANATEE,7,7,NPS,Manatee R.,84546.75456,,39.567881134,21.728515922,6882.8946633,20484.634281
2022,7,LMANATEE,7,7,NPS,Manatee R.,3374523.7186,,2188.3786315,1009.8262228,21243.182443,62224.676883
2022,8,LMANATEE,7,7,NPS,Manatee R.,14961457.644,,12403.048387,5109.3377856,67875.03127,196315.5629
2022,9,LMANATEE,7,7,NPS,Manatee R.,87747722.473,,72216.375595,33673.188499,428176.31781,438738.61236
2022,10,LMANATEE,7,7,NPS,Manatee R.,14100696.97,,14509.617182,6006.8969092,85264.714601,249421.09342
2022,11,LMANATEE,7,7,NPS,Manatee R.,7325946.5126,,7311.2946196,3062.2456423,39766.432424,115893.8114
2022,12,LMANATEE,7,7,NPS,Manatee R.,967044.31897,,983.48407239,348.13595483,13818.576213,40839.786856
2023,1,LMANATEE,7,7,NPS,Manatee R.,1158412.4984,,1633.3616227,391.54342445,9501.4429911,4054.4437443
2023,2,LMANATEE,7,7,NPS,Manatee R.,1137107.0674,,1217.8416692,372.97111812,6685.2631708,19517.242924
2023,3,LMANATEE,7,7,NPS,Manatee R.,663270.44191,,612.19861788,214.89962318,3766.6440929,10988.379753
2023,4,LMANATEE,7,7,NPS,Manatee R.,473690.06208,,359.76760215,7.5790409933,2691.7444258,7852.6976104
2023,5,LMANATEE,7,7,NPS,Manatee R.,565869.77652,,337.2583868,165.23397474,3556.03839,4526.9582121
2023,6,LMANATEE,7,7,NPS,Manatee R.,563843.49696,,341.12531566,127.99247381,6966.7300598,20562.232926
2023,7,LMANATEE,7,7,NPS,Manatee R.,73176.541316,,46.503692006,17.269663751,2786.3521125,8382.7725871
2023,8,LMANATEE,7,7,NPS,Manatee R.,4727017.3062,,3148.1935259,1158.11924,28193.135525,82433.491479
2023,9,LMANATEE,7,7,NPS,Manatee R.,9952304.1178,,6931.779818,2527.8852459,61007.037557,178543.03677
2023,10,LMANATEE,7,7,NPS,Manatee R.,6014617.1303,,4372.6266537,1581.8443053,32800.314497,95596.057926
2023,11,LMANATEE,7,7,NPS,Manatee R.,72167.40288,,54.666807682,19.629533583,3545.299812,10541.112676
2023,12,LMANATEE,7,7,NPS,Manatee R.,86356.961652,,68.049285781,24.266306224,6217.4903215,18500.692183
2024,1,LMANATEE,7,7,NPS,Manatee R.,3565675.8255,,2918.5056632,1034.0459894,34260.410371,100834.26797
2024,2,LMANATEE,7,7,NPS,Manatee R.,7736885.2125,,6568.6155454,2313.3286785,41429.302126,120702.42022
2024,3,LMANATEE,7,7,NPS,Manatee R.,1167559.566,,1026.8686383,359.60834634,9393.6915739,27578.986814
2024,4,LMANATEE,7,7,NPS,Manatee R.,70554.86208,,64.204924493,22.365891279,2497.1522776,7417.6038321
2024,5,LMANATEE,7,7,NPS,Manatee R.,87101.211252,,74.210231986,24.475440362,754.01317187,243.8833915
2024,6,LMANATEE,7,7,NPS,Manatee R.,646058.26944,,473.5607115,176.37390756,4916.4858895,14421.762965
2024,7,LMANATEE,7,7,NPS,Manatee R.,19656496.226,,19538.557249,7331.8730922,91030.101178,263531.92847
2024,8,LMANATEE,7,7,NPS,Manatee R.,118674151.91,,129592.17389,43434.7396,582231.17924,1689776.7741
2024,9,LMANATEE,7,7,NPS,Manatee R.,24022218.764,,28586.440329,8623.9765363,131330.08126,67262.21254
2024,10,LMANATEE,7,7,NPS,Manatee R.,50001977.231,,58652.319292,17600.695985,253942.44665,738055.12395
2024,11,LMANATEE,7,7,NPS,Manatee R.,2089183.0522,,2415.0956083,720.768153,11425.214045,33302.833287
2024,12,LMANATEE,7,7,NPS,Manatee R.,131131.97791,,136.508389,38.552801505,3895.0916657,11562.50121
2022,1,206-5,55,55,NPS,BCBay South,69812.213324,1767.6545088,77.654181243,12.670507634,423.18476728,2078.1221171
2022,2,206-5,55,55,NPS,BCBay South,54424.6563,1767.6545088,60.80530432,9.8777562021,329.90911495,1620.0758662
2022,3,206-5,55,55,NPS,BCBay South,63616.555889,1767.6545088,70.904985258,11.546032115,385.62818907,1893.694033
2022,4,206-5,55,55,NPS,BCBay South,109225.15171,1767.6545088,124.03421281,19.823725,662.09647574,3251.3394532
2022,5,206-5,55,55,NPS,BCBay South,164546.7826,1767.6545088,183.78183952,29.864276835,997.44283393,4898.1158443
2022,6,206-5,55,55,NPS,BCBay South,280028.05356,1767.6545088,316.1883438,50.82345082,1697.4623928,8335.6831676
2022,7,206-5,55,55,NPS,BCBay South,486397.88149,1767.6545088,597.33305128,96.173325325,3177.8819584,15874.296299
2022,8,206-5,55,55,NPS,BCBay South,423055.78849,1767.6545088,518.19272479,83.648970371,2764.0362115,13807.035748
2022,9,206-5,55,55,NPS,BCBay South,1998067.301,1767.6545088,2428.6299799,395.06910673,13054.378461,65209.807788
2022,10,206-5,55,55,NPS,BCBay South,190331.18716,1767.6545088,232.43767602,37.633353021,1243.5293591,6211.7327705
2022,11,206-5,55,55,NPS,BCBay South,232788.63385,1767.6545088,258.66488396,42.249772954,1411.1084458,6929.4924994
2022,12,206-5,55,55,NPS,BCBay South,92684.528482,1767.6545088,103.10089079,16.821698809,561.83121475,2758.969518
2023,1,206-5,55,55,NPS,BCBay South,90021.905455,1767.6545088,100.51394541,16.338448332,545.69103737,2679.7103807
2023,2,206-5,55,55,NPS,BCBay South,60882.015616,1767.6545088,68.182899269,11.049729079,369.05206673,1812.2941124
2023,3,206-5,55,55,NPS,BCBay South,46936.054738,1767.6545088,52.566859085,8.5186189002,284.51502188,1397.1603076
2023,4,206-5,55,55,NPS,BCBay South,49344.881695,1767.6545088,55.517022835,8.9558068777,299.11674881,1468.8646174
2023,5,206-5,55,55,NPS,BCBay South,107755.26303,1767.6545088,122.78237501,19.556948818,653.18636579,3207.5848146
2023,6,206-5,55,55,NPS,BCBay South,247802.25305,1767.6545088,276.91741598,44.974656863,1502.1173774,7376.4076255
2023,7,206-5,55,55,NPS,BCBay South,308208.73913,1767.6545088,378.17617055,60.940765708,2013.6826841,10058.836671
2023,8,206-5,55,55,NPS,BCBay South,464814.70709,1767.6545088,574.63525573,91.905778669,3036.8682264,15169.898277
2023,9,206-5,55,55,NPS,BCBay South,276927.19832,1767.6545088,338.42722731,54.755603487,1809.3046472,9037.9184752
2023,10,206-5,55,55,NPS,BCBay South,143606.10838,1767.6545088,174.88637922,28.394607594,938.25092233,4686.7924418
2023,11,206-5,55,55,NPS,BCBay South,79554.322972,1767.6545088,88.195935687,14.438643449,482.23908181,2368.1185598
2023,12,206-5,55,55,NPS,BCBay South,92088.242353,1767.6545088,101.76959944,16.713476371,558.21667233,2741.2196812
2024,1,206-5,55,55,NPS,BCBay South,188193.92071,1767.6545088,209.63107597,34.156093834,1140.7860709,5602.0276438
2024,2,206-5,55,55,NPS,BCBay South,242643.68694,1767.6545088,269.67054936,44.038407341,1470.8473962,7222.8509651
2024,3,206-5,55,55,NPS,BCBay South,141982.08101,1767.6545088,159.01532599,25.76891572,860.66106557,4226.4252732
2024,4,206-5,55,55,NPS,BCBay South,76677.127821,1767.6545088,86.268032467,13.916449389,464.79822008,2282.4721866
2024,5,206-5,55,55,NPS,BCBay South,51302.616403,1767.6545088,58.027982549,9.3111242553,310.98406353,1527.1411224
2024,6,206-5,55,55,NPS,BCBay South,243097.51556,1767.6545088,269.71746375,44.120774577,1473.5983956,7236.3602246
2024,7,206-5,55,55,NPS,BCBay South,420450.8547,1767.6545088,515.78518619,83.133908207,2747.0168691,13722.019977
2024,8,206-5,55,55,NPS,BCBay South,15603788.569,1767.6545088,19011.007693,3085.2688538,101947.39752,509252.14223
2024,9,206-5,55,55,NPS,BCBay South,2012601.033,1767.6545088,2458.2443754,397.94279799,13149.334641,65684.137092
2024,10,206-5,55,55,NPS,BCBay South,2135494.5965,1767.6545088,2607.5200538,422.24200468,13952.260091,69694.945761
2024,11,206-5,55,55,NPS,BCBay South,329669.48258,1767.6545088,366.15055437,59.8330793,1998.3767399,9813.3752026
2024,12,206-5,55,55,NPS,BCBay South,86868.346047,1767.6545088,96.468467795,15.766095779,526.57492229,2585.8373857
2022,1,207-5,55,55,NPS,BCBay South,73504.240904,1879.818038,133.22323618,21.743875123,834.32715308,4494.5122466
2022,2,207-5,55,55,NPS,BCBay South,57715.296803,1879.818038,104.62905102,17.073221775,655.11103412,3529.0767594
2022,3,207-5,55,55,NPS,BCBay South,67633.290378,1879.818038,122.59446596,20.007142473,767.68755,4135.5253539
2022,4,207-5,55,55,NPS,BCBay South,118590.93545,1879.818038,215.16077733,35.081329452,1346.0942708,7251.3967245
2022,5,207-5,55,55,NPS,BCBay South,165889.18283,1879.818038,300.72733624,49.073000841,1882.9641383,10143.509471
2022,6,207-5,55,55,NPS,BCBay South,261544.83119,1879.818038,474.388985,77.36966029,2968.7260453,15992.498288
